item_id,clip,filename,source_audio,begin_s,end_s,begin_time_s,end_time_s,window_start_s,duration_s,expected_mat_name,mat_path,source_dataset,source_row_id,source_provider,source_dataset_raw,source_soundfile,source_class_species,source_label_ids,canonical_label_ids,canonical_species,canonical_call_type,analysis_label_ids,dclde_ecotype,dclde_annotation_level,dclde_kw,dclde_kw_certain,low_frequency_hz,high_frequency_hz,gcs_object,gcs_uri,https_url,is_background,review_status,species,species_code,call_type,call_type_std,call_type_raw,event_group,labels_json,label_ids
dclde_DFO_WDLP_CarmanahPt__ST6249.220428095525.wav_143.2s_143.6s_trainstyle,dclde_DFO_WDLP_CarmanahPt__ST6249.220428095525.wav,ST6249.220428095525.wav,ST6249.220428095525.wav,143.210000,143.615000,143.210000,143.615000,143.210000,0.405000,dclde_DFO_WDLP_CarmanahPt__ST6249.220428095525.wav_143.2s_143.6s_trainstyle.mat,mat_files/dclde_DFO_WDLP_CarmanahPt__ST6249.220428095525.wav_143.2s_143.6s_trainstyle.mat,dclde_2027_DFO_WDLP_CarmanahPt,159667,DFO_WDLP,CarmanahPt,ST6249.220428095525.wav,UndBio,confounder:undetermined_biological,,,,confounder:undetermined_biological,NA,Detection,0,NA,4312,4453,dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220428095525.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220428095525.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220428095525.wav,1,reviewed_confounder,,,,,,DFO_WDLP:CarmanahPt:ST6249.220428095525.wav,[],
dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav_13.2s_15.5s_trainstyle,dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,13.199000,15.539000,13.199000,15.539000,13.199000,2.340000,dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav_13.2s_15.5s_trainstyle.mat,mat_files/dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav_13.2s_15.5s_trainstyle.mat,dclde_2027_JASCO_VFPA_ONC_StraitofGeorgia,195635,JASCO_VFPA_ONC,StraitofGeorgia,JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,UndBio,confounder:undetermined_biological,,,,confounder:undetermined_biological,NA,Call,0,NA,1672.9,5340.8,dclde/2027/dclde_2027_killer_whales/vfpa/audio/straitofgeorgia/JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/straitofgeorgia/JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/straitofgeorgia/JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,1,reviewed_confounder,,,,,,JASCO_VFPA_ONC:StraitofGeorgia:JASCOAMARHYDROPHONEC000682_20180117T105208.527Z.wav,[],
dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20190326T175409Z.wav_1482.8s_1484.8s_trainstyle,dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20190326T175409Z.wav,AMAR418.1.20190326T175409Z.wav,AMAR418.1.20190326T175409Z.wav,1482.759000,1484.764000,1482.759000,1484.764000,1482.759000,2.005000,dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20190326T175409Z.wav_1482.8s_1484.8s_trainstyle.mat,mat_files/dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20190326T175409Z.wav_1482.8s_1484.8s_trainstyle.mat,dclde_2027_JASCO_VFPA_BoundaryPass,182830,JASCO_VFPA,BoundaryPass,AMAR418.1.20190326T175409Z.wav,UndBio,confounder:undetermined_biological,,,,confounder:undetermined_biological,NA,Call,0,NA,251,13826.4,dclde/2027/dclde_2027_killer_whales/vfpa/audio/boundarypass/AMAR418.1.20190326T175409Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/boundarypass/AMAR418.1.20190326T175409Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/boundarypass/AMAR418.1.20190326T175409Z.wav,1,reviewed_confounder,,,,,,JASCO_VFPA:BoundaryPass:AMAR418.1.20190326T175409Z.wav,[],
dclde_ONC_BarkleyCanyon__ICLISTENHF1251_20140101T114159.851Z.wav_277.5s_278.3s_trainstyle,dclde_ONC_BarkleyCanyon__ICLISTENHF1251_20140101T114159.851Z.wav,ICLISTENHF1251_20140101T114159.851Z.wav,ICLISTENHF1251_20140101T114159.851Z.wav,277.528520,278.307980,277.528520,278.307980,277.528520,0.779460,dclde_ONC_BarkleyCanyon__ICLISTENHF1251_20140101T114159.851Z.wav_277.5s_278.3s_trainstyle.mat,mat_files/dclde_ONC_BarkleyCanyon__ICLISTENHF1251_20140101T114159.851Z.wav_277.5s_278.3s_trainstyle.mat,dclde_2027_ONC_BarkleyCanyon,172502,ONC,BarkleyCanyon,ICLISTENHF1251_20140101T114159.851Z.wav,UndBio,confounder:undetermined_biological,,,,confounder:undetermined_biological,NA,Call,0,NA,6513.91,16831.57,dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140101T114159.851Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140101T114159.851Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/onc/audio/barkleycanyon/ICLISTENHF1251_20140101T114159.851Z.wav,1,reviewed_confounder,,,,,,ONC:BarkleyCanyon:ICLISTENHF1251_20140101T114159.851Z.wav,[],
dclde_SMRUConsulting_LimeKiln__LK_20161106_035300_001.wav_55.1s_55.5s_trainstyle,dclde_SMRUConsulting_LimeKiln__LK_20161106_035300_001.wav,LK_20161106_035300_001.wav,LK_20161106_035300_001.wav,55.097000,55.537000,55.097000,55.537000,55.097000,0.440000,dclde_SMRUConsulting_LimeKiln__LK_20161106_035300_001.wav_55.1s_55.5s_trainstyle.mat,mat_files/dclde_SMRUConsulting_LimeKiln__LK_20161106_035300_001.wav_55.1s_55.5s_trainstyle.mat,dclde_2027_SMRUConsulting_LimeKiln,195820,SMRUConsulting,LimeKiln,LK_20161106_035300_001.wav,UndBio,confounder:undetermined_biological,,,,confounder:undetermined_biological,NA,Call,0,NA,105.98,446.64,dclde/2027/dclde_2027_killer_whales/smru/audio/limekiln/LK_20161106_035300_001.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/smru/audio/limekiln/LK_20161106_035300_001.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/smru/audio/limekiln/LK_20161106_035300_001.wav,1,reviewed_confounder,,,,,,SMRUConsulting:LimeKiln:LK_20161106_035300_001.wav,[],
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_000600Z.flac_297.6s_298.0s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_000600Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_000600Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_000600Z.flac,297.600000,297.952000,297.600000,297.952000,297.600000,0.352000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_000600Z.flac_297.6s_298.0s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_000600Z.flac_297.6s_298.0s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,3,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_000600Z.flac,AB,confounder:abiotic,,,,confounder:abiotic,NA,Detection,0,NA,1093.75,1218.75,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_000600Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_000600Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_000600Z.flac,1,reviewed_confounder,,,,,,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_000600Z.flac,[],
dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_040000Z.flac_2.8s_3.1s_trainstyle,dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_040000Z.flac,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_040000Z.flac,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_040000Z.flac,2.781000,3.078000,2.781000,3.078000,2.781000,0.297000,dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_040000Z.flac_2.8s_3.1s_trainstyle.mat,mat_files/dclde_DFO_CRP_WVanIsl__DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_040000Z.flac_2.8s_3.1s_trainstyle.mat,dclde_2027_DFO_CRP_WVanIsl,44821,DFO_CRP,WVanIsl,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_040000Z.flac,AB,confounder:abiotic,,,,confounder:abiotic,NA,Detection,0,NA,1696,1824,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_040000Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_040000Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/wvanisl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_040000Z.flac,1,reviewed_confounder,,,,,,DFO_CRP:WVanIsl:DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110519_040000Z.flac,[],
dclde_DFO_WDLP_CarmanahPt__ST6249.220617125105.wav_179.2s_179.6s_trainstyle,dclde_DFO_WDLP_CarmanahPt__ST6249.220617125105.wav,ST6249.220617125105.wav,ST6249.220617125105.wav,179.199000,179.561000,179.199000,179.561000,179.199000,0.362000,dclde_DFO_WDLP_CarmanahPt__ST6249.220617125105.wav_179.2s_179.6s_trainstyle.mat,mat_files/dclde_DFO_WDLP_CarmanahPt__ST6249.220617125105.wav_179.2s_179.6s_trainstyle.mat,dclde_2027_DFO_WDLP_CarmanahPt,159835,DFO_WDLP,CarmanahPt,ST6249.220617125105.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Detection,0,NA,6140,6210,dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220617125105.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220617125105.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/carmanahpt/ST6249.220617125105.wav,1,reviewed_confounder,,,,,,DFO_WDLP:CarmanahPt:ST6249.220617125105.wav,[],
dclde_DFO_WDLP_StrGeoN1__AMAR610.20210905T142535Z.wav_147.4s_148.2s_trainstyle,dclde_DFO_WDLP_StrGeoN1__AMAR610.20210905T142535Z.wav,AMAR610.20210905T142535Z.wav,AMAR610.20210905T142535Z.wav,147.370000,148.244000,147.370000,148.244000,147.370000,0.874000,dclde_DFO_WDLP_StrGeoN1__AMAR610.20210905T142535Z.wav_147.4s_148.2s_trainstyle.mat,mat_files/dclde_DFO_WDLP_StrGeoN1__AMAR610.20210905T142535Z.wav_147.4s_148.2s_trainstyle.mat,dclde_2027_DFO_WDLP_StrGeoN1,161404,DFO_WDLP,StrGeoN1,AMAR610.20210905T142535Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Detection,0,NA,6984,7148,dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142535Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142535Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeon1/AMAR610.20210905T142535Z.wav,1,reviewed_confounder,,,,,,DFO_WDLP:StrGeoN1:AMAR610.20210905T142535Z.wav,[],
dclde_DFO_WDLP_StrGeoS1__AMAR607.20211113T201618Z.wav_213.5s_213.9s_trainstyle,dclde_DFO_WDLP_StrGeoS1__AMAR607.20211113T201618Z.wav,AMAR607.20211113T201618Z.wav,AMAR607.20211113T201618Z.wav,213.545000,213.907000,213.545000,213.907000,213.545000,0.362000,dclde_DFO_WDLP_StrGeoS1__AMAR607.20211113T201618Z.wav_213.5s_213.9s_trainstyle.mat,mat_files/dclde_DFO_WDLP_StrGeoS1__AMAR607.20211113T201618Z.wav_213.5s_213.9s_trainstyle.mat,dclde_2027_DFO_WDLP_StrGeoS1,163363,DFO_WDLP,StrGeoS1,AMAR607.20211113T201618Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Detection,0,NA,4007,4078,dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeos1/AMAR607.20211113T201618Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeos1/AMAR607.20211113T201618Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeos1/AMAR607.20211113T201618Z.wav,1,reviewed_confounder,,,,,,DFO_WDLP:StrGeoS1:AMAR607.20211113T201618Z.wav,[],
dclde_DFO_WDLP_StrGeoS2__AMAR779.20210904T190752Z.wav_108.1s_108.5s_trainstyle,dclde_DFO_WDLP_StrGeoS2__AMAR779.20210904T190752Z.wav,AMAR779.20210904T190752Z.wav,AMAR779.20210904T190752Z.wav,108.052000,108.500000,108.052000,108.500000,108.052000,0.448000,dclde_DFO_WDLP_StrGeoS2__AMAR779.20210904T190752Z.wav_108.1s_108.5s_trainstyle.mat,mat_files/dclde_DFO_WDLP_StrGeoS2__AMAR779.20210904T190752Z.wav_108.1s_108.5s_trainstyle.mat,dclde_2027_DFO_WDLP_StrGeoS2,163568,DFO_WDLP,StrGeoS2,AMAR779.20210904T190752Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Detection,0,NA,2343,2390,dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeos2/AMAR779.20210904T190752Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeos2/AMAR779.20210904T190752Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/strgeos2/AMAR779.20210904T190752Z.wav,1,reviewed_confounder,,,,,,DFO_WDLP:StrGeoS2:AMAR779.20210904T190752Z.wav,[],
dclde_DFO_WDLP_SwanChan__AMAR777.20211116T172747Z.wav_48.3s_48.6s_trainstyle,dclde_DFO_WDLP_SwanChan__AMAR777.20211116T172747Z.wav,AMAR777.20211116T172747Z.wav,AMAR777.20211116T172747Z.wav,48.254000,48.616000,48.254000,48.616000,48.254000,0.362000,dclde_DFO_WDLP_SwanChan__AMAR777.20211116T172747Z.wav_48.3s_48.6s_trainstyle.mat,mat_files/dclde_DFO_WDLP_SwanChan__AMAR777.20211116T172747Z.wav_48.3s_48.6s_trainstyle.mat,dclde_2027_DFO_WDLP_SwanChan,165716,DFO_WDLP,SwanChan,AMAR777.20211116T172747Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Detection,0,NA,3351,3421,dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/swanchan/AMAR777.20211116T172747Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/swanchan/AMAR777.20211116T172747Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_wdlp/audio/swanchan/AMAR777.20211116T172747Z.wav,1,reviewed_confounder,,,,,,DFO_WDLP:SwanChan:AMAR777.20211116T172747Z.wav,[],
dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONE2402_20150930T142116.829Z.wav_139.8s_143.2s_trainstyle,dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONE2402_20150930T142116.829Z.wav,JASCOAMARHYDROPHONE2402_20150930T142116.829Z.wav,JASCOAMARHYDROPHONE2402_20150930T142116.829Z.wav,139.764000,143.163000,139.764000,143.163000,139.764000,3.399000,dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONE2402_20150930T142116.829Z.wav_139.8s_143.2s_trainstyle.mat,mat_files/dclde_JASCO_VFPA_ONC_StraitofGeorgia__JASCOAMARHYDROPHONE2402_20150930T142116.829Z.wav_139.8s_143.2s_trainstyle.mat,dclde_2027_JASCO_VFPA_ONC_StraitofGeorgia,193986,JASCO_VFPA_ONC,StraitofGeorgia,JASCOAMARHYDROPHONE2402_20150930T142116.829Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Call,0,NA,935.6,4095.4,dclde/2027/dclde_2027_killer_whales/vfpa/audio/straitofgeorgia/JASCOAMARHYDROPHONE2402_20150930T142116.829Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/straitofgeorgia/JASCOAMARHYDROPHONE2402_20150930T142116.829Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/straitofgeorgia/JASCOAMARHYDROPHONE2402_20150930T142116.829Z.wav,1,reviewed_confounder,,,,,,JASCO_VFPA_ONC:StraitofGeorgia:JASCOAMARHYDROPHONE2402_20150930T142116.829Z.wav,[],
dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20180902T143639Z.wav_820.2s_822.1s_trainstyle,dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20180902T143639Z.wav,AMAR418.1.20180902T143639Z.wav,AMAR418.1.20180902T143639Z.wav,820.159000,822.074000,820.159000,822.074000,820.159000,1.915000,dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20180902T143639Z.wav_820.2s_822.1s_trainstyle.mat,mat_files/dclde_JASCO_VFPA_BoundaryPass__AMAR418.1.20180902T143639Z.wav_820.2s_822.1s_trainstyle.mat,dclde_2027_JASCO_VFPA_BoundaryPass,181277,JASCO_VFPA,BoundaryPass,AMAR418.1.20180902T143639Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Call,0,NA,168.6,10156.2,dclde/2027/dclde_2027_killer_whales/vfpa/audio/boundarypass/AMAR418.1.20180902T143639Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/boundarypass/AMAR418.1.20180902T143639Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/boundarypass/AMAR418.1.20180902T143639Z.wav,1,reviewed_confounder,,,,,,JASCO_VFPA:BoundaryPass:AMAR418.1.20180902T143639Z.wav,[],
dclde_JASCO_VFPA_HaroStraitNorth__AMAR418.1.20170708T073001Z.wav_1179.1s_1179.7s_trainstyle,dclde_JASCO_VFPA_HaroStraitNorth__AMAR418.1.20170708T073001Z.wav,AMAR418.1.20170708T073001Z.wav,AMAR418.1.20170708T073001Z.wav,1179.100000,1179.680000,1179.100000,1179.680000,1179.100000,0.580000,dclde_JASCO_VFPA_HaroStraitNorth__AMAR418.1.20170708T073001Z.wav_1179.1s_1179.7s_trainstyle.mat,mat_files/dclde_JASCO_VFPA_HaroStraitNorth__AMAR418.1.20170708T073001Z.wav_1179.1s_1179.7s_trainstyle.mat,dclde_2027_JASCO_VFPA_HaroStraitNorth,183223,JASCO_VFPA,HaroStraitNorth,AMAR418.1.20170708T073001Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Call,0,NA,2539.19,2860.19,dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitnorth/AMAR418.1.20170708T073001Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitnorth/AMAR418.1.20170708T073001Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitnorth/AMAR418.1.20170708T073001Z.wav,1,reviewed_confounder,,,,,,JASCO_VFPA:HaroStraitNorth:AMAR418.1.20170708T073001Z.wav,[],
dclde_JASCO_VFPA_HaroStraitSouth__AMAR395.1.20170708T073001Z.wav_523.3s_524.0s_trainstyle,dclde_JASCO_VFPA_HaroStraitSouth__AMAR395.1.20170708T073001Z.wav,AMAR395.1.20170708T073001Z.wav,AMAR395.1.20170708T073001Z.wav,523.260000,524.020000,523.260000,524.020000,523.260000,0.760000,dclde_JASCO_VFPA_HaroStraitSouth__AMAR395.1.20170708T073001Z.wav_523.3s_524.0s_trainstyle.mat,mat_files/dclde_JASCO_VFPA_HaroStraitSouth__AMAR395.1.20170708T073001Z.wav_523.3s_524.0s_trainstyle.mat,dclde_2027_JASCO_VFPA_HaroStraitSouth,188549,JASCO_VFPA,HaroStraitSouth,AMAR395.1.20170708T073001Z.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,Call,0,NA,628.47,3262.47,dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitsouth/AMAR395.1.20170708T073001Z.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitsouth/AMAR395.1.20170708T073001Z.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/vfpa/audio/harostraitsouth/AMAR395.1.20170708T073001Z.wav,1,reviewed_confounder,,,,,,JASCO_VFPA:HaroStraitSouth:AMAR395.1.20170708T073001Z.wav,[],
dclde_OrcaSound_bush_point__rpi-bush-point_2020_09_27_23_18_00.wav_0.0s_2.5s_trainstyle,dclde_OrcaSound_bush_point__rpi-bush-point_2020_09_27_23_18_00.wav,rpi-bush-point_2020_09_27_23_18_00.wav,rpi-bush-point_2020_09_27_23_18_00.wav,0.000000,2.450000,0.000000,2.450000,0.000000,2.450000,dclde_OrcaSound_bush_point__rpi-bush-point_2020_09_27_23_18_00.wav_0.0s_2.5s_trainstyle.mat,mat_files/dclde_OrcaSound_bush_point__rpi-bush-point_2020_09_27_23_18_00.wav_0.0s_2.5s_trainstyle.mat,dclde_2027_OrcaSound_bush_point,171184,OrcaSound,bush_point,rpi-bush-point_2020_09_27_23_18_00.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,File,0,NA,NA,NA,dclde/2027/dclde_2027_killer_whales/orcasound/audio/bushpoint/rpi-bush-point_2020_09_27_23_18_00.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bushpoint/rpi-bush-point_2020_09_27_23_18_00.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/bushpoint/rpi-bush-point_2020_09_27_23_18_00.wav,1,reviewed_confounder,,,,,,OrcaSound:bush_point:rpi-bush-point_2020_09_27_23_18_00.wav,[],
dclde_OrcaSound_orcasound_lab__1562337136_001b.wav_0.0s_2.5s_trainstyle,dclde_OrcaSound_orcasound_lab__1562337136_001b.wav,1562337136_001b.wav,1562337136_001b.wav,0.000000,2.450000,0.000000,2.450000,0.000000,2.450000,dclde_OrcaSound_orcasound_lab__1562337136_001b.wav_0.0s_2.5s_trainstyle.mat,mat_files/dclde_OrcaSound_orcasound_lab__1562337136_001b.wav_0.0s_2.5s_trainstyle.mat,dclde_2027_OrcaSound_orcasound_lab,169339,OrcaSound,orcasound_lab,1562337136_001b.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,File,0,NA,NA,NA,dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasoundlab/1562337136_001b.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasoundlab/1562337136_001b.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/orcasoundlab/1562337136_001b.wav,1,reviewed_confounder,,,,,,OrcaSound:orcasound_lab:1562337136_001b.wav,[],
dclde_OrcaSound_port_townsend__rpi-port-townsend_2020_09_29_19_29_00.wav_0.0s_4.4s_trainstyle,dclde_OrcaSound_port_townsend__rpi-port-townsend_2020_09_29_19_29_00.wav,rpi-port-townsend_2020_09_29_19_29_00.wav,rpi-port-townsend_2020_09_29_19_29_00.wav,0.000000,4.420429,0.000000,4.420429,0.000000,4.420429,dclde_OrcaSound_port_townsend__rpi-port-townsend_2020_09_29_19_29_00.wav_0.0s_4.4s_trainstyle.mat,mat_files/dclde_OrcaSound_port_townsend__rpi-port-townsend_2020_09_29_19_29_00.wav_0.0s_4.4s_trainstyle.mat,dclde_2027_OrcaSound_port_townsend,170747,OrcaSound,port_townsend,rpi-port-townsend_2020_09_29_19_29_00.wav,AB,confounder:abiotic,,,,confounder:abiotic,NA,File,0,NA,NA,NA,dclde/2027/dclde_2027_killer_whales/orcasound/audio/porttownsend/rpi-port-townsend_2020_09_29_19_29_00.wav,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/porttownsend/rpi-port-townsend_2020_09_29_19_29_00.wav,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/orcasound/audio/porttownsend/rpi-port-townsend_2020_09_29_19_29_00.wav,1,reviewed_confounder,,,,,,OrcaSound:port_townsend:rpi-port-townsend_2020_09_29_19_29_00.wav,[],
