item_id,clip,filename,source_audio,begin_s,end_s,begin_time_s,end_time_s,window_start_s,duration_s,expected_mat_name,mat_path,source_dataset,source_row_id,source_provider,source_dataset_raw,source_soundfile,source_class_species,source_label_ids,canonical_label_ids,canonical_species,canonical_call_type,analysis_label_ids,dclde_ecotype,dclde_annotation_level,dclde_kw,dclde_kw_certain,low_frequency_hz,high_frequency_hz,gcs_object,gcs_uri,https_url,is_background,review_status,species,species_code,call_type,call_type_std,call_type_raw,event_group,labels_json,label_ids
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_101.0s_101.3s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,101.023000,101.295000,101.023000,101.295000,101.023000,0.272000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_101.0s_101.3s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_101.0s_101.3s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,53,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,HW,species:Mn,species:Mn,Mn,,,NA,Detection,0,NA,3812.5,3968.75,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,0,reviewed,Mn,Mn,,,,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,"[{""call_type"":null,""call_type_name"":null,""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Humpback whale"",""species_code"":""Mn"",""trainable"":true}]",species:Mn
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_53.6s_54.0s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,53.647000,53.999000,53.647000,53.999000,53.647000,0.352000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_53.6s_54.0s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_53.6s_54.0s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,396,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,KW,species:Oo|call:orca_call,call:orca_call|species:Oo,Oo,orca_call,,TKW,Detection,1,1,2218.75,2406.25,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,0,reviewed,Oo,Oo,orca_call,orca_call,orca_call,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,"[{""call_type"":""orca_call"",""call_type_name"":""Killer whale call"",""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Killer whale"",""species_code"":""Oo"",""trainable"":true}]",call:orca_call|species:Oo
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_101.6s_102.3s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,101.567000,102.255000,101.567000,102.255000,101.567000,0.688000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_101.6s_102.3s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_101.6s_102.3s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,54,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,HW,species:Mn,species:Mn,Mn,,,NA,Detection,0,NA,2625,2781.25,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,0,reviewed,Mn,Mn,,,,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,"[{""call_type"":null,""call_type_name"":null,""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Humpback whale"",""species_code"":""Mn"",""trainable"":true}]",species:Mn
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_57.5s_59.2s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,57.535000,59.168000,57.535000,59.168000,57.535000,1.633000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_57.5s_59.2s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_57.5s_59.2s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,397,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,KW,species:Oo|call:orca_call,call:orca_call|species:Oo,Oo,orca_call,,TKW,Detection,1,1,781.25,1125,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,0,reviewed,Oo,Oo,orca_call,orca_call,orca_call,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,"[{""call_type"":""orca_call"",""call_type_name"":""Killer whale call"",""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Killer whale"",""species_code"":""Oo"",""trainable"":true}]",call:orca_call|species:Oo
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_110.2s_111.0s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,110.192000,111.008000,110.192000,111.008000,110.192000,0.816000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_110.2s_111.0s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_110.2s_111.0s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,55,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,HW,species:Mn,species:Mn,Mn,,,NA,Detection,0,NA,1500,1593.75,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,0,reviewed,Mn,Mn,,,,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,"[{""call_type"":null,""call_type_name"":null,""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Humpback whale"",""species_code"":""Mn"",""trainable"":true}]",species:Mn
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_58.9s_59.6s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,58.863000,59.583000,58.863000,59.583000,58.863000,0.720000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_58.9s_59.6s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_58.9s_59.6s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,398,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,KW,species:Oo|call:orca_call,call:orca_call|species:Oo,Oo,orca_call,,TKW,Detection,1,1,2312.5,2781.25,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,0,reviewed,Oo,Oo,orca_call,orca_call,orca_call,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,"[{""call_type"":""orca_call"",""call_type_name"":""Killer whale call"",""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Killer whale"",""species_code"":""Oo"",""trainable"":true}]",call:orca_call|species:Oo
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_111.1s_111.4s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,111.119000,111.375000,111.119000,111.375000,111.119000,0.256000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_111.1s_111.4s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_111.1s_111.4s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,56,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,HW,species:Mn,species:Mn,Mn,,,NA,Detection,0,NA,906.25,1093.75,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,0,reviewed,Mn,Mn,,,,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,"[{""call_type"":null,""call_type_name"":null,""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Humpback whale"",""species_code"":""Mn"",""trainable"":true}]",species:Mn
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_61.2s_63.2s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,61.215000,63.215000,61.215000,63.215000,61.215000,2.000000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_61.2s_63.2s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_61.2s_63.2s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,399,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,KW,species:Oo|call:orca_call,call:orca_call|species:Oo,Oo,orca_call,,TKW,Detection,1,1,1468.75,2531.25,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,0,reviewed,Oo,Oo,orca_call,orca_call,orca_call,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,"[{""call_type"":""orca_call"",""call_type_name"":""Killer whale call"",""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Killer whale"",""species_code"":""Oo"",""trainable"":true}]",call:orca_call|species:Oo
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_113.5s_114.0s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,113.455000,113.967000,113.455000,113.967000,113.455000,0.512000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_113.5s_114.0s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_113.5s_114.0s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,57,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,HW,species:Mn,species:Mn,Mn,,,NA,Detection,0,NA,906.25,1187.5,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,0,reviewed,Mn,Mn,,,,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,"[{""call_type"":null,""call_type_name"":null,""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Humpback whale"",""species_code"":""Mn"",""trainable"":true}]",species:Mn
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_62.0s_62.8s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,62.000000,62.752000,62.000000,62.752000,62.000000,0.752000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_62.0s_62.8s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_62.0s_62.8s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,400,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,KW,species:Oo|call:orca_call,call:orca_call|species:Oo,Oo,orca_call,,TKW,Detection,1,1,2093.75,2843.75,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,0,reviewed,Oo,Oo,orca_call,orca_call,orca_call,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,"[{""call_type"":""orca_call"",""call_type_name"":""Killer whale call"",""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Killer whale"",""species_code"":""Oo"",""trainable"":true}]",call:orca_call|species:Oo
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_116.0s_116.3s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,116.031000,116.303000,116.031000,116.303000,116.031000,0.272000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_116.0s_116.3s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_116.0s_116.3s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,58,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,HW,species:Mn,species:Mn,Mn,,,NA,Detection,0,NA,1062.5,1218.75,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,0,reviewed,Mn,Mn,,,,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,"[{""call_type"":null,""call_type_name"":null,""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Humpback whale"",""species_code"":""Mn"",""trainable"":true}]",species:Mn
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_62.3s_63.0s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,62.255000,63.023000,62.255000,63.023000,62.255000,0.768000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_62.3s_63.0s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_62.3s_63.0s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,401,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,KW,species:Oo|call:orca_call,call:orca_call|species:Oo,Oo,orca_call,,TKW,Detection,1,1,4437.5,4781.25,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,0,reviewed,Oo,Oo,orca_call,orca_call,orca_call,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,"[{""call_type"":""orca_call"",""call_type_name"":""Killer whale call"",""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Killer whale"",""species_code"":""Oo"",""trainable"":true}]",call:orca_call|species:Oo
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_118.6s_118.8s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,118.592000,118.848000,118.592000,118.848000,118.592000,0.256000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_118.6s_118.8s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac_118.6s_118.8s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,59,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,HW,species:Mn,species:Mn,Mn,,,NA,Detection,0,NA,937.5,1218.75,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,0,reviewed,Mn,Mn,,,,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_032100Z.flac,"[{""call_type"":null,""call_type_name"":null,""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Humpback whale"",""species_code"":""Mn"",""trainable"":true}]",species:Mn
dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_62.9s_63.2s_trainstyle,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,62.863000,63.215000,62.863000,63.215000,62.863000,0.352000,dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_62.9s_63.2s_trainstyle.mat,mat_files/dclde_DFO_CRP_NorthBc__DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac_62.9s_63.2s_trainstyle.mat,dclde_2027_DFO_CRP_NorthBc,402,DFO_CRP,NorthBc,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,KW,species:Oo|call:orca_call,call:orca_call|species:Oo,Oo,orca_call,,TKW,Detection,1,1,1250,1562.5,dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,gs://noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,https://storage.googleapis.com/noaa-passive-bioacoustic/dclde/2027/dclde_2027_killer_whales/dfo_crp/audio/northbc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,0,reviewed,Oo,Oo,orca_call,orca_call,orca_call,DFO_CRP:NorthBc:DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_015100Z.flac,"[{""call_type"":""orca_call"",""call_type_name"":""Killer whale call"",""review_status"":""reviewed"",""source"":""dclde_2027_DFO_CRP_NorthBc"",""species"":""Killer whale"",""species_code"":""Oo"",""trainable"":true}]",call:orca_call|species:Oo
